ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 2 default","Attribute 1 default","Attribute 8 default"
6615,simple,TL4326,"ONTARIO WOOD 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,39,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/ONTARIO-WOOD-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6617,simple,TL7734,"PRIME CEMENTO 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,39,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/PRIME-CEMENTO-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6619,simple,TL7736,"PRIME GREY 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,39,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/PRIME-GREY-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6621,simple,TL4323,"RICH WOOD 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,39,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/RICH-WOOD-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6623,simple,TL4313,"ROVER PINE 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,39,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/ROVER-PINE-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6625,simple,TL7716,"TEXAS BEIGE 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,48,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/TEXAS-BEIGE-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6627,simple,TL7715,"TEXAS BROWN 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,48,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/TEXAS-BROWN-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6629,simple,TL7717,"WONDER OAK 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,48,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/WONDER-OAK-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6631,simple,TL7718,"WONDER PINE 600 X 600 VICEROY",1,0,visible,,,,,taxable,,1,,,0,0,,600,600,,1,,48,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/WONDER-PINE-600-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,Ceramic,1,0,"Package Content","4 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6633,simple,TL12136,"Floor Tile CATALANA CREMA 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/CATALANA-CREMA-1200-X-600-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6635,simple,TL12137,"Floor Tile DYNAMO AZUL 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/DYNAMO-AZUL-600-X-1200-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6637,simple,TL12139,"Floor Tile PROVENZA BLUE 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/PROVENZA-BLUE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6639,simple,TL12140,"Floor Tile PROVENZA CREMA 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/PROVENZA-CREMA-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6641,simple,TL12141,"Floor Tile HERMIT BLACK 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/HERMIT-BLACK-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6643,simple,TL12143,"Floor Tile FENIX BROWN 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/FENIX-BROWN-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6645,simple,TL12144,"Floor Tile STONEX GREY 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/STONEX-GREY-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6647,simple,TL12145,"FENIX DARK 600 X 1200 NUCERA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,66,96.77,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/FENIX-DARK-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6649,simple,TL6487,"Floor Tile BORNEO ROBLE 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/BORNEO-ROBLE-1200-X-600-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6651,simple,TL6488,"Floor Tile LAFAYETTE OCARE 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/LAFFAYETTE-OCRE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6653,simple,TL6489,"Floor Tile MUD GREY 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/MUD-GREY-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6655,simple,TL6491,"Floor Tile MUD BEIGE 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/MUD-BEIGE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6657,simple,TL6492,"Floor Tile MUD CREMA 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/MUD-CREMA-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6659,simple,TL7056,"Floor Tile DYNAMO AZUL 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/DYNAMO-AZUL-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6661,simple,TL7057,"Floor Tile SEDAN WENGUE 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,68,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/SEDAN-WENGUE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6663,simple,TL7058,"Floor Tile LAFAYETTE BEIGE 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,54,83.87,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/LAFFAYETTE-BEIGE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6665,simple,TL7059,"Floor Tile OPEL BROWN 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,68,90.32,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/OPEL-BROWN-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6667,simple,TL7060,"Floor Tile OPEL NATURAL 600 X 1200 ITALICA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,68,90.32,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/OPEL-NATURAL-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6669,simple,TL7776,"FRISCO GREY 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/FRISCO-GREY-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6671,simple,TL10700,"Floor Tile PALA BLUE 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/PALA-BLUE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6673,simple,TL10717,"Floor Tile SUPER WHITE 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/SUPER-WHITE-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6675,simple,TL10732,"Floor Tile SIGNATURE SATVARIO 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/SIGNATURE-SATVARIO-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6677,simple,TL10862,"Floor Tile STONIC CREMA 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/STONIC-CREMA-600x1200-3.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6679,simple,TL10863,"Floor Tile STONIC GREY 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/STONIC-GREY-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Mat,1,0,Material,GVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6681,simple,TL10865,"Floor Tile SAN ASTONIA 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/SAN-ASTONIA-1200-X-600-1-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6683,simple,TL11342,"Floor Tile ALPEN BEIGE 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/ALPEN-BEIGE-1200-X-600-1.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6685,simple,TL11343,"Floor Tile BRECCIA AROURA 600 X 1200 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,600,1200,,1,,49,70.97,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/BRECCIA-AROURA-1200-X-600-3.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6687,simple,TL11304,"Floor Tile STATUARIO 800 X 1600 ITALINA",1,0,visible,,,,,taxable,,1,,,0,0,,800,1600,,1,,69,110.71,"Wall &amp; Floor > Floor Tiles",,,https://shop.abchauz.com/wp-content/uploads/2020/12/STATUARIO-800x1600-3.jpg,,,,,,,,,0,Finish,Glossy,1,0,Material,PGVT,1,0,"Package Content","2 PCs in a box",1,0,,Thickness,"9 MM",1,0,"Key Feature","100% Water Proof",1,0,Applications,"Wall and Floor",1,0,Group,"Wall & Floor",0,0,,,,,,,,,,
6712,simple,CHIR153,"Wooden Dining  Chair - #153",1,0,visible,,,,,taxable,,1,4,,0,0,,53,48,97,1,,10200,11350,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/153-6.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/153-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/153-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-9.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/153-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/153-8.jpg",,,,,,,,,0,Material,"Wooden and Rexin",1,0,Color,"Lite Yellow",1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6713,simple,CHIR313,"Metal Dining  Chair - #313",1,0,visible,,,,,taxable,,1,4,,0,0,,49,42,93,1,,5580,6200,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/313-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/313-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/313-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-8.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/313-4-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/313-6.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/313-7.jpg",,,,,,,,,0,Material,"Metal and Rexin",1,0,Color,Black,1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6714,simple,CHIR515,"Wooden Dining Chair - #515",1,0,visible,,,,,taxable,,1,40,,0,0,,50,49,96,1,,10499,11500,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/515-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/515-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/515-5.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-5.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/515-7.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/515-8.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/515-10.jpg",,,,,,,,,0,Material,"Wooden and Rexin",1,0,Color,"Foggy Grey",1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6715,simple,CHIR609,"Wooden Dining Chair - #609",1,0,visible,,,,,taxable,,1,10,,0,0,,50,52,95,1,,10499,11500,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/609-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/609-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/609-7.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-6.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/609-9.jpg",,,,,,,,,0,Material,"Wooden and Rexin",1,0,Color,"Pastel Grey",1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6716,simple,BARCHIR685,"Steel Bar Chair in Chrome Finish - #685",1,0,visible,,,,,taxable,,1,14,,0,0,,37,41,90,1,,3499,3900,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/685-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/685-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/685-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-7.jpg",,,,,,,,,0,Material,"Steel and Rexin",1,0,Color,Black,1,0,"Room Type",Bar,1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6717,simple,BARCHIR805,"Steel Bar Chair in Chrome Finish - #805",1,0,visible,,,,,taxable,,1,198,,0,0,,47,36,98,1,,4999,5500,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/805-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/805-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-4.jpg",,,,,,,,,0,Material,"Steel and Fabric",1,0,Color,Black,1,0,"Room Type",Bar,1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6718,simple,CHIR808,"Wooden Dining Arm Chair - #808",1,0,visible,,,,,taxable,,1,1,,0,0,,50,52,95,1,,10200,11350,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/808-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/808-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/808-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-3.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/808-5.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/808-6.jpg",,,,,,,,,0,Material,"Wooden and Rexin",1,0,Color,"Pastel Grey",1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
6719,simple,CHIR1579,"Wooden Dining Arm Chair - #1579",1,0,visible,,,,,taxable,,0,0,,0,0,,50,52,96,1,,5580,6200,"Furniture > Chairs",,,"https://shop.abchauz.com/wp-content/uploads/2020/12/1579-4.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/1579-1.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/1579-5.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/Layout-2.jpg, https://shop.abchauz.com/wp-content/uploads/2020/12/1579-2.jpg",,,,,,,,,0,Material,"Wooden and Rexin",1,0,Color,Grey,1,0,"Room Type","Dining Room",1,0,,"Package Content","Chair Only",1,0,,,,,,,,,,,,,,,,,,,,,,
