Product ID,Product Name,Parent Cat,Sub Cat,SKU,UPC,GROUP,Attributes,NEW GROUP,Attr1-name,Attr1-value,Attr1-infilter,Attr1-inattribute,Attr2-name,Attr2-value,Attr2-infilter,Attr2-inattribute,Attr3-name,Attr3-value,Attr3-infilter,Attr3-inattribute
21332,Becken Double Bowl Kitchen Sink  BN-0208,Kitchen,Kitchen Sink,KSBN-0208,KSBN-0208,Kitchen Sink,"Brand,Finish,Group,Salient Features,Thickness,Warranty",Kitchen Sink, Bowl Type,Double Bowl,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4419,Becken Double Bowl Kitchen Sink BN-0204,Kitchen,Kitchen Sink,KSBN-0204,KSBN-0204,Kitchen Sink,"Brand,Finish,Group,Salient Features,Thickness,Bowl-1.2mm,Warranty",Kitchen Sink, Bowl Type,Double Bowl,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4420,Becken Double Bowl Kitchen Sink BN-0206,Kitchen,Kitchen Sink,KSBN-0206,KSBN-0206,Kitchen Sink,"Finish,Group,Salient Features,Thickness,Bowl-1.2mm,Warranty",Kitchen Sink, Bowl Type,Double Bowl,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4421,Bathx King Basin Mixer BX-0707,,Bathroom,BMBX-0707,BMBX-0707,Generic,"Material,Package Content,Salient Feature",Taps&Mixers,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4422,Bathx King Art Basin Mixer BX-0708,,Bathroom,BMBX-0708,BMBX-0708,Generic,"Material,Package Content,Salient Feature",Taps&Mixers,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4423,Bathx Queen Basin Mixer BX-0710,,Bathroom,BMBX-0710,BMBX-0710,Generic,"Material,Package Content,Salient Feature",Taps&Mixers,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4424,Kamal Flat Waste Coupling - Crystal WCL-0463,Accessories,Allied,KMLWCL0463,KMLWCL0463,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4425,Kamal Waste Coupling - Classic WCL-0462,Accessories,Allied,KMLWCL0462,KMLWCL0462,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4426,Kamal Hand Shower - Continental TSH-0282,Bathroom,Showers,KMLTSH0282,KMLTSH0282,Generic,"Brand Name,Material,Package Content",Showers,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4427,Kamal Hand Shower - Oreva TSH-0299A,Bathroom,Showers,KMLTSH0299A,KMLTSH0299A,Generic,"Brand Name,Material,Package Content",Showers,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4428,Kamal Waste Coupling - Premium WCL-0459,Accessories,Allied,KMLWCL459,KMLWCL459,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4429,Wall Mounted Shower Seat- 4194,,Special Products,PLTWMS4194,PLTWMS4194,Generic,"Capacity,Material,Suitable For,HexColor",Special Products,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4431,Grab Bar- 4138,,Special Products,PLTGB4138,PLTGB4138,Generic,"Material,Suitable For,HexColor",Special Products,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4432,Grab Bar- 4139 (With Nylon Coating),,Special Products,PLTGB4139,PLTGB4139,Generic,"Material,Package Content,Suitable For,HexColor",Special Products,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4433,Emrald Mist Sprayer with 100 ml Sanitizer,,Home Care,HANDRUB001,HANDRUB001,Homecare,"Application,Push the Button and it sends out a nice mist,Quantity",Home Care,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4434,Kamal Shower Arm Regular,,,KMLARM0216,KMLARM0216,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4435,Kamal Shower Arm Regular,,,KMLARM0217,KMLARM0217,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4436,Kamal Shower Arm Regular,,,KMLARM0218,KMLARM0218,Accessories,,Accessories,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4437,Baby Toilet Seat Cover,,,51409DC9155E,51409DC9155E,Toilet,,Toilet seat cover,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4438,Baby Toilet Seat Cover,,,7173F3CD0EB5,7173F3CD0EB5,Toilet,,Toilet seat cover,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4439,Baby Toilet Seat Cover,,,DC7E55D3D782,DC7E55D3D782,Toilet,,Toilet seat cover,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4440,Metal Seating Stool in Silver Finish-#39,Furniture,Seating,MSTL39,MSTL39,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4441,Wooden Top 2 Seater Dining Set-60,Furniture,Tables,KTBL60,KTBL60,Generic,"Color,Wooden Colour Table,HexColor,Material,Wooden Chair with Rexin Seat,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4442,Reeper Type Top 2 Seater Dining Set in Teak Finish-084,Furniture,Tables,KTBL084,KTBL084,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4443,Guest Chair in Hash Colour-108,Furniture,Chairs,GCHIR108,GCHIR108,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4444,Wooden Top 4 Seater Dining Table -120x60,Furniture,Tables,KTBL12060,KTBL12060,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4445,Wooden Café Chair in Walnut Finish-250-5,Furniture,Chairs,CFCHIR250-5,CFCHIR250-5,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4446,Wooden Top 4 Seater Dining Set-603,Furniture,Tables,KTBL603,KTBL603,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4447,Metal Sofa Cum Bed in Off White Colour-611-23,Furniture,Sofas,SCB61123,SCB61123,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4448,2 Piece of Glass Top Coffee Table set in White Colour-613,Furniture,Tables,CTBL613,CTBL613,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4449,Fiber Counter Chair in White Colour-696H,Furniture,Chairs,CTRCHR696H,CTRCHR696H,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4450,Glass Top 2 Seater Dining Set-1855,Furniture,Tables,KTBL1855,KTBL1855,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4451,Wooden Counter Chair in Red Colour-8030,Furniture,Chairs,CTRCHIR8030,CTRCHIR8030,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4452,Rexin Counter Chair in Black Colour-8659,Furniture,Chairs,CTR8659,CTR8659,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4453,2 Piece Wooden Round Coffee Table set in Teak & White Colour-AH-32,Furniture,Tables,CFTBLAH32,CFTBLAH32,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4454,Glass Top Coffee Table with Drawer-C1265,Furniture,Tables,CFTBLC1265,CFTBLC1265,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4455,Glass Top Round Coffee Table in white Colour-D2,Furniture,Tables,CFTBLD2,CFTBLD2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4456,Stainless Steel Sofa Cum Bed D005,Furniture,Sofas,SCBD005,SCBD005,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4457,Glass Top Coffee Table -H0521,Furniture,Tables,CFTBLH0521,CFTBLH0521,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4458,2 Piece Marble Round Coffee Table set in White Colour-H44,Furniture,Tables,CFTBLH44,CFTBLH44,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4459,Fiber Seat Swing Chair in Green Colour- TH158,Furniture,Chairs,SNGCHIRTH158,SNGCHIRTH158,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4460,Wall Tile 250X375 - 7048-D,Wall & Floor,Wall Tiles,CWT7048D,CWT7048D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4461,Wall Tile 250X375 - 7048-HL,Wall & Floor,Wall Tiles,CWT7048HL,CWT7048HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4462,Wall Tile 250X375 - 7048-L,Wall & Floor,Wall Tiles,CWT7048L,CWT7048L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4463,Wall Tile 250X375 - 7152-D,Wall & Floor,Wall Tiles,CWT7152D,CWT7152D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4464,Wall Tile 250X375 - 7152-HL,Wall & Floor,Wall Tiles,CWT7152HL,CWT7152HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4465,Wall Tile 250X375 - 7152-L,Wall & Floor,Wall Tiles,CWT7152L,CWT7152L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4466,Wall Tile 250X375 - 7206-D,Wall & Floor,Wall Tiles,CWT7206D,CWT7206D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4467,Wall Tile 250X375 - 7206-HL,Wall & Floor,Wall Tiles,CWT7206HL,CWT7206HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4468,Wall Tile 250X375 - 7206-L,Wall & Floor,Wall Tiles,CWT7206L,CWT7206L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4469,Wall Tile 250X375 - 7215-D,Wall & Floor,Wall Tiles,CWT7215D,CWT7215D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4470,Wall Tile 250X375 - 7215-HL,Wall & Floor,Wall Tiles,CWT7215HL,CWT7215HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4471,Wall Tile 250X375 - 7215-L,Wall & Floor,Wall Tiles,CWT7215L,CWT7215L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4472,Wall Tile 250X375 - 7217-D,Wall & Floor,Wall Tiles,CWT7217D,CWT7217D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4473,Wall Tile 250X375 - 7217-HL,Wall & Floor,Wall Tiles,CWT7217HL,CWT7217HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4474,Wall Tile 250X375 - 7217-L,Wall & Floor,Wall Tiles,CWT7217L,CWT7217L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4475,Wall Tile 250X375 - 7271-D,Wall & Floor,Wall Tiles,CWT7271D,CWT7271D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4476,Wall Tile 250X375 - 7271-HL,Wall & Floor,Wall Tiles,CWT7271HL,CWT7271HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4477,Wall Tile 250X375 - 7271-L,Wall & Floor,Wall Tiles,CWT7271L,CWT7271L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4478,Wall Tile 250X375 - 7272-D,Wall & Floor,Wall Tiles,CWT7272D,CWT7272D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4479,Wall Tile 250X375 - 7272-HL,Wall & Floor,Wall Tiles,CWT7272HL,CWT7272HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4480,Wall Tile 250X375 - 7272-L,Wall & Floor,Wall Tiles,CWT7272L,CWT7272L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4481,Wall Tile 250X375 - 7275-D,Wall & Floor,Wall Tiles,CWT7275D,CWT7275D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4482,Wall Tile 250X375 - 7275-HL,Wall & Floor,Wall Tiles,CWT7275HL,CWT7275HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4483,Wall Tile 250X375 - 7275-L,Wall & Floor,Wall Tiles,CWT7275L,CWT7275L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4484,Wall Tile 250X375 - 7279-D,Wall & Floor,Wall Tiles,CWT7279D,CWT7279D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4485,Wall Tile 250X375 - 7279-HL,Wall & Floor,Wall Tiles,CWT7279HL,CWT7279HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4486,Wall Tile 250X375 - 7279-L,Wall & Floor,Wall Tiles,CWT7279L,CWT7279L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4487,Wall Tile 250X375 - 7294-D,Wall & Floor,Wall Tiles,CWT7294D,CWT7294D,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4488,Wall Tile 250X375 - 7294-HL,Wall & Floor,Wall Tiles,CWT7294HL,CWT7294HL,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4489,Wall Tile 250X375 - 7294-L,Wall & Floor,Wall Tiles,CWT7294L,CWT7294L,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4490,Imported Floor Tile CAR- 610 SUNSET BEIGE 400X1200,Wall & Floor,Floor Tiles,FTCAR610,FTCAR610,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4491,Imported Floor Tile CONTOUR TIERRA  400X1200,Wall & Floor,Floor Tiles,FTCT4001200,FTCT4001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4492,Imported Floor Tile VERTEX PEARL 450X900,Wall & Floor,Floor Tiles,FTVP450900,FTVP450900,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4493,Imported Floor Tile VERTEX IVORY 450X900,Wall & Floor,Floor Tiles,FTVI450900,FTVI450900,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4494,Imported Floor Tile MATCH PEARL 450X900,Wall & Floor,Floor Tiles,FTMP450900,FTMP450900,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4495,Imported Floor Tile MATCH IVORY 450X900,Wall & Floor,Floor Tiles,FTMI450900,FTMI450900,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4496,Imported Floor Tile MAUI GREY  450X900,Wall & Floor,Floor Tiles,FTMG450900,FTMG450900,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4497,Imported Floor Tile ZONE IVORY  400X1200,Wall & Floor,Floor Tiles,FTZI4001200,FTZI4001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4498,Imported Floor Tile BEACH BEIGE  450X900,Wall & Floor,Floor Tiles,FTBB4001200,FTBB4001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4499,Imported Floor Tile BEACH GREY  400X1200,Wall & Floor,Floor Tiles,FTBG4001200,FTBG4001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4500,Floor Tile MILKYWAY ANTHRACITE GRANDE  600X1200,Wall & Floor,Floor Tiles,FTMAG6001200,FTMAG6001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4501,Floor Tile MILKYWAY SILVER GRANDE  600X1200,Wall & Floor,Floor Tiles,FTMSG6001200,FTMSG6001200,Wall & Floor,Applications,Wall &Floor,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4503,C2 Fiber Café Chair in Red Color,,,C2CHIRRD,C2CHIRRD,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4504,C2 Fiber Café Chair in Red Color,,,C2CHIRBLK,C2CHIRBLK,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4505,C2 Fiber Café Chair in Red Color,,,C2CHIRWHT,C2CHIRWHT,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4506,C2 Fiber Café Chair in Red Color,,,C2CHIRBLU,C2CHIRBLU,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4508,C2 Fiber Café Chair in Black Color,,,C2CHIRRD-1,C2CHIRRD-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4509,C2 Fiber Café Chair in Black Color,,,C2CHIRBLK-1,C2CHIRBLK-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4510,C2 Fiber Café Chair in Black Color,,,C2CHIRWHT-1,C2CHIRWHT-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4511,C2 Fiber Café Chair in Black Color,,,C2CHIRBLU-1,C2CHIRBLU-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4513,C2 Fiber Café Chair in White Color,,,C2CHIRRD-1-1,C2CHIRRD-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4514,C2 Fiber Café Chair in White Color,,,C2CHIRBLK-1-1,C2CHIRBLK-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4515,C2 Fiber Café Chair in White Color,,,C2CHIRWHT-1-1,C2CHIRWHT-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4516,C2 Fiber Café Chair in White Color,,,C2CHIRBLU-1-1,C2CHIRBLU-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4518,C2 Fiber Café Chair in Blue Color,,,C2CHIRRD-1-2,C2CHIRRD-1-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4519,C2 Fiber Café Chair in Blue Color,,,C2CHIRBLK-1-2,C2CHIRBLK-1-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4520,C2 Fiber Café Chair in Blue Color,,,C2CHIRWHT-1-2,C2CHIRWHT-1-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4521,C2 Fiber Café Chair in Blue Color,,,C2CHIRBLU-1-2,C2CHIRBLU-1-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4523,7047DP Fiber Café Arm Chair in Pink Color,,,7047DPCHIRPNK,7047DPCHIRPNK,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4524,7047DP Fiber Café Arm Chair in Pink Color,,,7047DPCHIRBWN,7047DPCHIRBWN,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4525,7047DP Fiber Café Arm Chair in Pink Color,,,7047DPCHIRBLU,7047DPCHIRBLU,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4526,7047DP Fiber Café Arm Chair in Pink Color,,,7047DPCHIRGRN,7047DPCHIRGRN,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4527,7047DP Fiber Café Arm Chair in Pink Color,,,7047DPCHIGRY,7047DPCHIGRY,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4529,7047DP Fiber Café Arm Chair in Brown Color,,,7047DPCHIRPNK-1,7047DPCHIRPNK-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4530,7047DP Fiber Café Arm Chair in Brown Color,,,7047DPCHIRBWN-1,7047DPCHIRBWN-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4531,7047DP Fiber Café Arm Chair in Brown Color,,,7047DPCHIRBLU-1,7047DPCHIRBLU-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4532,7047DP Fiber Café Arm Chair in Brown Color,,,7047DPCHIRGRN-1,7047DPCHIRGRN-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4533,7047DP Fiber Café Arm Chair in Brown Color,,,7047DPCHIGRY-1,7047DPCHIGRY-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4535,7047DP Fiber Café Arm Chair in Blue Color,,,7047DPCHIRPNK-2,7047DPCHIRPNK-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4536,7047DP Fiber Café Arm Chair in Blue Color,,,7047DPCHIRBWN-2,7047DPCHIRBWN-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4537,7047DP Fiber Café Arm Chair in Blue Color,,,7047DPCHIRBLU-2,7047DPCHIRBLU-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4538,7047DP Fiber Café Arm Chair in Blue Color,,,7047DPCHIRGRN-2,7047DPCHIRGRN-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4539,7047DP Fiber Café Arm Chair in Blue Color,,,7047DPCHIGRY-2,7047DPCHIGRY-2,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4541,7047DP Fiber Café Arm Chair in Light Green Color,,,7047DPCHIRPNK-2-1,7047DPCHIRPNK-2-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4542,7047DP Fiber Café Arm Chair in Light Green Color,,,7047DPCHIRBWN-2-1,7047DPCHIRBWN-2-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4543,7047DP Fiber Café Arm Chair in Light Green Color,,,7047DPCHIRBLU-2-1,7047DPCHIRBLU-2-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4544,7047DP Fiber Café Arm Chair in Light Green Color,,,7047DPCHIRGRN-2-1,7047DPCHIRGRN-2-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4545,7047DP Fiber Café Arm Chair in Light Green Color,,,7047DPCHIGRY-2-1,7047DPCHIGRY-2-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4547,7047DP Fiber Café Arm Chair in Gray Color,,,7047DPCHIRPNK-2-1-1,7047DPCHIRPNK-2-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
4548,7047DP Fiber Café Arm Chair in Gray Color,,,7047DPCHIRBWN-2-1-1,7047DPCHIRBWN-2-1-1,Generic,"Color,HexColor,Material,Package Content,Room Type",Furniture,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE
